artist_id,artist_name,followers,genres,popularity
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,6698069,"['anime', 'k-pop boy group']",77
6iVo62B0bdTknRcrktCmak,KAI,1303781,['k-pop'],63
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,4296262,"['basshall', 'pop urbaine', 'r&b francais']",69
7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,177,[],17
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,4783824,['australian hip hop'],78
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,9704815,['pop'],75
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",4072898,"['disco', 'funk', 'jazz funk', 'soul']",72
0bBz5bRBkExaej2HxtVfCw,347aidan,446666,['sad rap'],64
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",321031,['soul jazz'],62
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,28971343,['pop'],91
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,1598096,"['la indie', 'pop', 'pov: indie']",68
1HkpK55jsORzgtOURbOeQH,1096 Gang,89431,"['pinoy hip hop', 'tagalog rap']",44
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,3222696,['r&b'],76
0TnOYISbd1XYRBk9myaseg,Pitbull,10355037,"['dance pop', 'miami hip hop', 'pop']",82
1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,146954,['pinoy trap'],56
2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,26360,"['pinoy hip hop', 'tagalog rap']",44
5WHKBKrvTBMPoQX3v3Bq8J,Leah Nobel,19201,['nashville singer-songwriter'],42
2joIhhX3Feq47H4QXVDOr3,RINI,714857,"['australian r&b', 'bedroom soul', 'chill r&b']",59
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,1331985,"['country', 'country dawn', 'country road']",60
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,3322025,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",74
6gezkje7GoJlQbHBgLXHuu,Destiny Rogers,153902,[],52
6cK3NBO6uP7hh0oyuVELFl,Saweetie,1903553,"['cali rap', 'trap queen']",68
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7278459,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",79
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,5431851,['colombian pop'],84
4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,904516,"['classic opm', 'opm']",56
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,688469,['australian hip hop'],64
7yaaxrkMOWJZXpIYHkppDH,Angela Ken,42683,['pinoy singer-songwriter'],40
1tM4ox3QsSpl3R2VwLjJ47,Larissa Lambert,49284,['chill r&b'],50
3eVa5w3URK5duf6eyVDbu9,ROSÉ,4570863,['k-pop'],65
6l880dxsvN2x5wiceaG6D0,Rico Blanco,639556,"['opm', 'pinoy rock']",53
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,1208865,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",68
3klZnJvYGIbWritVwQD434,Duncan Laurence,505956,['dutch pop'],66
1WgXqy2Dd70QQOU7Ay074N,AURORA,3230322,"['art pop', 'norwegian pop']",72
0FRUZvZNPzM3YJMABJxf2K,WENDY,858524,"['k-pop', 'korean pop']",52
67IN4cLJ7798gUapyZlmac,Zack Tabudlo,3411471,"['acoustic opm', 'opm', 'p-pop']",71
6AgTAQt8XS6jRWi4sX7w49,Polo G,10221501,"['chicago rap', 'rap']",81
73B9bjqS2Z5KLXNGqXf64m,Weeekly,566459,['k-pop'],51
3pc0bOVB5whxmD50W79wwO,keshi,3117203,['chill r&b'],74
3ZSbXArE6mxOleJnsumK4u,eAeon,172314,"['k-indie', 'korean electropop']",46
3aQeKQSyrW4qWr35idm0cy,T-Pain,4552030,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",76
1mCY2mHctggfYiEqpCgcSz,Bonnie Bailey,7600,[],35
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,7278499,"['k-pop', 'k-pop boy group']",73
4qXC0i02bSFstECuXP2ZpL,Blxst,433374,"['pop rap', 'westcoast flow']",69
1DlYnIiliftt6R21Y5NOW2,Adie,2307946,['opm'],66
26cMerAxjx9GedFt0lMDjm,Bella Poarch,1154183,['modern alternative pop'],64
2WgfkM8S11vg4kxLgDY3F5,StarBoi3,29656,['viral rap'],51
3Dr5ezvDdYsycy1gfaZWSL,raven,43849,[],34
0UntV1Bw2hk3fbRrm9eMP6,B.I,713843,['k-pop'],60
043r4OwwUAYREkBLK5jAiV,FM Static,259571,"['canadian ccm', 'canadian pop punk', 'christian punk']",50
0sYpJ0nCC8AlDrZFeAA7ub,JOY,718317,['k-pop'],50
5GVk1KCKa1tdHRev4bMw7V,NOBITA,1425476,['opm'],59
7d86ERlvO5UG44j7Va0Y0C,Pamungkas,5219798,"['indonesian pop', 'indonesian singer-songwriter']",69
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,18920875,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",87
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,1097848,"['contemporary country', 'country']",70
1bgvuzIjHq12cBsfXCoEBe,Nightbirde,202745,[],43
2LkkwxA19J8C52wPQl5bG6,Jamie Miller,496666,"['pop soul', 'singer-songwriter pop']",65
0lAWpj5szCSwM4rUMHYmrr,Måneskin,7967449,"['indie rock italiano', 'italian pop']",79
6feZH59Dj4tl1bQ8D2gukz,Donell Lewis,41460,"['nz hip hop', 'pacific islands pop']",46
4B65DA1kjKLdgTJydNNDHB,8 Ballin',12591,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",32
70NcAr4ZtA3FAqU16iQZSb,dhruv,541350,['nyc pop'],67
4wP1kxjUsc9IR4Iy2smL7o,Trinidad Cardona,205906,['sped up'],59
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,3911708,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",74
52zMTJCKluDlFwMQWmccY7,LOONA,2458154,"['k-pop', 'k-pop girl group']",58
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,148307,"['eau claire indie', 'folktronica']",54
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,5984883,['pop'],73
2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,553294,['opm'],64
404RA7nuwzYA8WskpMgUp1,Belle Mariano,209512,['opm'],56
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,286141,['gen z singer-songwriter'],57
2CQZr2RPZmrcvDnaod1ldC,D.O.,1814148,['k-pop'],68
4OBJLual30L7gRl5UkeRcT,T.I.,4722661,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",73
70ZTdbPEcEugBNay4MvxfL,Bread,1576113,"['folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",64
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,1555461,['modern indie pop'],65
56OjNTX2bkrdGcB0staUOV,A-Wall,61177,['bedroom pop'],55
5GdspZ491zr64zzwVJJjJZ,Shehyee,110267,"['opm', 'pinoy hip hop']",41
4NslYs4dIwJjyAmfak2Yc2,Lipip,16506,"['pinoy r&b', 'tagalog rap']",43
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,890545,"['alt z', 'gen z singer-songwriter']",64
3OGOEwy4VOWKjSAcdiY8Gf,Lance Santdas,14100,"['pinoy hip hop', 'tagalog rap']",42
51sob9QZyfLff9XqvYluN5,Sezairi,112459,"['singaporean pop', 'singaporean singer-songwriter']",52
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,2352774,['alternative hip hop'],74
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1280045,"['canadian hip hop', 'dark trap', 'meme rap']",71
01XYiBYaoMJcNhPokrg0l0,STAYC,1541813,"['k-pop', 'k-pop girl group']",64
5L1lO4eRHmJ7a0Q6csE5cT,LISA,5263065,['k-pop'],74
2M1iyuNJojQoNdyfIMr54j,jikamarie,28943,['pinoy r&b'],40
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,768287,"['modern indie pop', 'singer-songwriter pop']",65
64H8UqGLbJFHwKtGxiV8OP,THE ANXIETY,159837,['modern alternative pop'],58
3PhoLpVuITZKcymswpck5b,Elton John,12376930,"['glam rock', 'mellow gold', 'piano rock', 'rock']",81
048LktY5zMnakWq7PTtFrz,CKay,1364269,"['afro r&b', 'afrobeats']",68
1FtBEIWAwvw5ymBen5GICR,Chlöe,340115,['contemporary r&b'],60
3uwAm6vQy7kWPS2bciKWx9,girl in red,6431056,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",75
4pfy05cNNTacuOQ6SiSu4v,Lyn Lapid,539306,['gen z singer-songwriter'],61
027TpXKGwdXP7iwbjUSpV8,The Walters,554116,"['chicago indie', 'pov: indie']",69
64k5e9kV9MdukXjFrR5R37,Jessi,1843413,['k-pop'],59
35R1B97CfrqKFFI3QBkTDx,RealestK,316216,[],60
7c1HgFDe8ogy5NOZ1ANCJQ,"Car, the garden",155464,"['k-indie', 'korean pop']",49
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3813363,"['edm', 'pop dance', 'progressive electro house']",75
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,3733484,['sad rap'],75
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,1254250,['singer-songwriter pop'],66
42daDEQTdYaqtHG5sH5HMD,Celina Sharma,29451,[],47
5vV3bFXnN6D6N3Nj4xRvaV,JIN,7019578,['k-pop'],70
7zkwepHPyac6tCYl0fL0co,ASTN,291192,['bedroom soul'],58
22wbnEMDvgVIAGdFeek6ET,Benson Boone,697752,['singer-songwriter pop'],71
4XDi67ZENZcbfKnvMnTYsI,Jay Park,2033706,"['k-pop', 'k-rap', 'korean r&b']",65
21UPYSRWFKwtqvSAnFnSvS,Amaarae,231459,"['afro r&b', 'afrobeats', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']",65
2VSHKHBTiXWplO8lxcnUC9,GAYLE,591157,['modern alternative pop'],65
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,900767,['indie poptimism'],67
051S1Ka6cz3BQ5kobDhIvj,M Zhayt,9547,"['pinoy hip hop', 'tagalog rap']",33
6RHTUrRF63xao58xh9FXYJ,IVE,2943110,['k-pop girl group'],75
31fsDbpNPKe346urriO4ma,mrld,455008,['opm'],62
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,161800,['alt z'],51
4pnp4w9g30yLfVIAFnZMRd,ACRAZE,104225,"['pop dance', 'tech house']",65
5Qnl3RAtzne7J1dxRv1UBc,NCT 2021,262493,[],41
1Hcbuz175YJT1vMX4DnS6E,Bugoy Na Koykoy,254331,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",50
67lytN32YpUxiSeWlKfHJ3,Yung Lean,853805,"['cloud rap', 'psychedelic hip hop', 'underground hip hop']",66
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,221045,['christian music'],52
60glra0QYcARAJr4OeJVNP,blondette,2150,[],64
29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,52742,['movie tunes'],57
329e4yvIujISKGKz1BZZbO,Farruko,15726186,"['reggaeton', 'trap latino', 'urbano latino']",82
7i9j813KFoSBMldGqlh2Z1,Riton,118455,"['house', 'pop dance', 'uk dance']",66
2l35CQqtYRh3d8ZIiBep4v,MKTO,1053167,"['pop', 'post-teen pop']",64
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,18907,['movie tunes'],55
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,6817,['movie tunes'],59
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,638158,['k-pop'],52
5R7AMwDeroq6Ls0COQYpS4,Kep1er,1322416,['k-pop'],59
4TdiASPlU3QdZvGQBothcQ,WOOZI,221469,[],41
1NRzxuPpdGushT8YmF5NAa,Edison Lighthouse,45385,[],56
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,41251,"['hollywood', 'movie tunes']",63
2qnQOnL1oLKtH779qZ6iuR,Ylona Garcia,127590,['opm'],42
6SKusTjOAPsTZ6kareKQdm,TAEYONG,1187415,['k-pop'],60
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,22655945,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",80
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,1176914,"['alt z', 'gen z singer-songwriter']",70
4t5uGGNiFjujYEEyVVDEwc,Alfie Castley,24233,[],40
73BLwSX6gsNeVzS7DgI4xe,grentperez,447350,['bedroom r&b'],64
35CFI6iSFTyM0scQKBu8eE,Kim Kyung Hee,25641,['korean ost'],43
09wV1iFg4DBtreMGzepTaE,Gatton,105767,['gen z singer-songwriter'],51
6sCbFbEjbYepqswM1vWjjs,Zendaya,4315166,"['pop', 'post-teen pop']",69
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6061079,"['atl hip hop', 'melodic rap', 'rap', 'trap']",85
7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,287083,['indie r&b'],69
70DFixYAFPv4Pf9kgSfR9O,MARK,607690,['k-pop'],48
6SuhlH2L1NB53bBscBqAdu,David Pomeranz,232996,['classic opm'],55
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,10372776,['k-pop'],88
3KV3p5EY4AvKxOlhGHORLg,Jeremih,6601516,"['chicago rap', 'pop rap', 'r&b', 'trap', 'urban contemporary']",73
6tbjWDEIzxoDsBA1FuhfPW,Madonna,7300599,"['dance pop', 'pop']",79
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,4447268,['pop'],71
2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,177882,['opm'],46
3b1iS74Wn1vc8DMDoxXu3s,J-King,16810,"['pinoy hip hop', 'tagalog rap']",37
48vmXfV0QPy3ljXBp81Fwn,Coyote Theory,126557,['pov: indie'],61
28ot3wh4oNmoFOdVajibBl,NMIXX,1981984,"['k-pop', 'k-pop girl group']",66
7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,376814,"['alt z', 'gen z singer-songwriter']",73
164Uj4eKjl6zTBKfJLFKKK,JVKE,3224020,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",78
4ZZiDxjlriIvH5WQtzFMVk,Ghetto Gecko,94334,"['pinoy hip hop', 'tagalog rap']",47
2zgF783l4A3tMjr081z1wt,Nica del Rosario,12292,[],31
7LzHjduJmIQZGQsh8luHkD,Zae,33488,"['pinoy hip hop', 'pinoy trap']",35
1dFRlDO2Z2gjAARxHlovAS,Lo ki,317680,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57
3rdJ1bFvwgZw2XZkimg5dW,Young Cocoa,14530,[],39
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,464106,['alt z'],74
3rWZHrfrsPBxVy692yAIxF,WILLOW,2334245,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",70
4eKq7eArL96wSQjaaMg9Ic,Munimuni,685007,"['opm', 'pinoy indie']",56
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,5204717,"['k-pop', 'k-pop boy group']",63
2HPqVfdPh9JkBSlFG5hK6h,anees,494641,[],61
7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,189387,['singer-songwriter pop'],68
3jjbX9cm5Np3ekAypS71si,Cliff,6572,[],44
1oSPZhvZMIrWW5I41kPkkY,Jimin,6712426,['k-pop'],83
3L1qgTsUqavkiygkIKfWJD,Denise Julia,111164,[],58
581C5Qwl87TskfBEzuoisu,Cafuné,193481,"['brooklyn indie', 'sped up']",64
33rSKWwmnBGNLBipO7E7oM,Gabriel Valenciano,2234,[],10
2dd5mrQZvg6SmahdgVKDzh,PSY,1684940,"['k-rap', 'korean old school hip hop']",62
5uRUbTUQysRUR7PUy7pimM,Ric Segreto,72919,['classic opm'],52
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,3218311,['k-pop girl group'],75
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,919023,['gen z singer-songwriter'],75
6XUGs69dkSiTUQCBdpiT31,Agat,1475,[],17
69bG9tC62d8oTFC9aTTosn,New West,287045,['toronto indie'],70
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,3720098,"['hip pop', 'r&b', 'urban contemporary']",68
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,1756945,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",68
3jNm5wvIx1eR5NDdXhMkNV,Duke & Jones,56835,['uk dance'],50
4Ly0KABsxlx4fNj63zJTrF,Seafret,888819,['folk-pop'],69
1VwDG9aBflQupaFNjUru9A,NAYEON,1329418,['k-pop'],61
29zSTMejPhY0m7kwNQ9SPI,Lola Amour,776756,['opm'],67
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,1212609,"['british soul', 'talent show', 'uk pop']",66
53A0W3U0s8diEn9RhXQhVz,Keane,3150551,"['neo mellow', 'piano rock', 'pop rock']",72
57vWImR43h4CaDao012Ofp,Steve Lacy,3729846,['afrofuturism'],81
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,1623615,"['meme rap', 'minnesota hip hop']",68
46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,305319,['alt z'],69
6HvZYsbFfjnjFrWF950C9d,NewJeans,5681027,"['k-pop', 'k-pop girl group']",84
0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,2509623,"['k-pop', 'k-pop girl group']",62
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,21960173,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",86
1Qp56T7n950O3EGMsSl81D,Ghost,2749693,"['hard rock', 'metal']",75
6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,2681170,['japanese teen pop'],72
5kjFzBMHeoAx9xksFSwfUW,yuji,181971,[],60
6vbKIm1WsvhMMDpthYONc1,Balming Tiger,65022,['k-rap'],47
3mzdfGKp0mQXzuNoS8z915,Cookie$,51100,"['bisaya rap', 'pinoy hip hop']",46
0z4gvV4rjIZ9wHck67ucSV,Akon,4059403,['dance pop'],80
2owtRYReKCG1n2AAS5AcpS,Kenaniah,132182,[],55
5y8tKLUfMvliMe8IKamR32,d4vd,1812270,"['bedroom pop', 'bedroom r&b']",77
0DpLoyGVbhOHNR3ht2oO9y,Calein,278977,['pinoy city pop'],59
2QM5S4yO6xHgnNvF0nbZZq,SEULGI,1069233,['k-pop'],55
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7580445,"['kentucky hip hop', 'r&b', 'rap']",78
3WyQJx169swY8v3htgAqaK,Calvin De Leon,22025,"['pinoy hip hop', 'tagalog rap']",50
3sXwEUqxSzb11VpuFa5cvJ,Stacey Ryan,157928,[],60
46pWGuE3dSwY3bMMXGBvVS,Rema,3292927,"['afrobeats', 'nigerian pop']",78
6bVVssXSh08il9SKx18XOA,Wilbert Ross,39631,[],38
6lxMgbHCSwSRL4LuoUkAJQ,The Endorphins,7101,['swedish electropop'],37
0f2YkMXwFNJNSX7MymevKE,Kaash Paige,396379,['contemporary r&b'],65
360IAlyVv4PCEVjgyMZrxK,Miguel,4841538,"['r&b', 'urban contemporary']",78
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,5822691,['rap'],87
0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,803294,"['pop r&b', 'r&b']",67
4bLLB1dbsRVUTcMpnDGDO2,SunKissed Lola,539551,"['opm', 'pinoy indie rock']",63
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,2483486,['bedroom pop'],77
4wjgqUtfS9TNfMHhjEqAb7,PLAYERTWO,16240,[],49
0r63ReVRjxrS4ATbLrdcrL,Hoàng Thùy Linh,866580,['v-pop'],54
5KKpBU5eC2tJDzf0wmlRp2,RAYE,1029811,"['uk contemporary r&b', 'uk pop']",79
0LcJLqbBmaGUft1e9Mm8HV,ABBA,11085065,"['europop', 'swedish pop']",78
3MdXrJWsbVzdn6fe5JYkSQ,Latto,1246094,['trap queen'],84
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,875173,"['bedroom pop', 'bedroom soul']",69
1CFjJMSXKmctvTXBA6uQkE,iluna,62663,[],50
3zMIe4QuRLRn7JDkxBeENc,VNCE,11039,"['pinoy hip hop', 'tagalog rap']",46
13VRqzYJxIUpx67aASZADe,Soapdish,240355,"['opm', 'pinoy rock']",48
6udveWUgX4vu75FF0DTrXV,TAEYANG,1279431,"['k-pop', 'korean r&b']",66
61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,334232,"['opm', 'pinoy city pop']",63
7kjSuFGKhLm8b5qXoMhRkJ,Libianca,347081,['afrobeats'],70
0WU77FbXaPSbcMcrOSJQXc,Adrian Milanio,17255,[],29
716NhGYqD1jl2wI1Qkgq36,Bizarrap,12860679,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",85
3IJ21966TwNZI24MwZHMu4,Baby Tate,385506,['trap queen'],66
6AMd49uBDJfhf30Ak2QR5s,Coi Leray,649710,"['new jersey underground rap', 'trap queen']",75
3XGlotxI2yAE3RV0DX6oD2,Noah Alejandre,35543,[],48
0LOK81e9H5lr61HlGGHqwA,XG,921558,['k-pop girl group'],70
4LT250S0fAe4cYqPbRk56m,Cean Jr.,60824,"['pinoy hip hop', 'pinoy r&b']",62
1uAT5bTSp6dWbNmixIUP5t,BSS,390188,['k-pop'],58
45n4dyhe8nXULBDb6wHSXe,Zia Quizon,15868,['opm'],49
35l9BRT7MXmM8bv2WDQiyB,beabadoobee,2573576,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",75
6Ge3YISmUWPCUcSVx8VGor,Keenan Te,212344,['gen z singer-songwriter'],61
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,685764,"['alt z', 'boston folk', 'indie pop', 'singer-songwriter pop']",72
6Dp4LInLyMVA2qhRqQ6AGL,Dilaw,323954,[],62
6Dg35SGkgpUJ2hGAYrx5Qa,Jeff Grecia,44825,[],53
1chOgh5tgwfiyJ2zhUHwBj,Dionela,141546,[],57
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,1293782,['k-pop girl group'],73
4NsbfTEC3nOcc0vOpZ1rRc,HELLMERRY,112813,"['pinoy hip hop', 'tagalog rap']",62
6UZ0ba50XreR4TM8u322gs,JISOO,1788392,['k-pop'],68
7xj1YIDzHU6vkUwP76NEyx,Music Factory,52096,['sped up'],62
4TaSvnT5o4REFwhqfrmK27,imase,459956,['japanese teen pop'],66
6ygKuZFz2sRggPZRaLHVHD,Aziz Hedra,70648,['indonesian pop'],65
61OfH8eB8aJIc9T98cecNT,Sugarcane,192374,[],58
33NVpKoXjItPwUJTMZIOiY,David Kushner,1392163,['gen z singer-songwriter'],77
00xU4wfephkJrjwJPDvfkf,O.C. Dawgs,852188,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",52
5Sl45F8O81fgx7Zvn7XiLg,Toni Fowler,15666,[],29
68URuxUxsFzcPp2y3j0kjW,Shoti,113113,[],60
4E2rKHVDssGJm2SCDOMMJB,Doechii,350688,['alternative r&b'],72
7gW0r5CkdEUMm42w9XpyZO,Laufey,1889023,['gen z singer-songwriter'],79
1Qwm4EmOYuY34nAFfeEUOa,Dro Perez,9242,[],48
3cAaV8C5Lgdvtib9ub4EGs,OLG Zak,37751,['pinoy drill'],52
3HsVtnnjOUToyJThxaoBfx,Halle,140454,[],59
0XRPxTyrrVeDXLt6Wxw4UD,rhodessa,60191,[],61
311uEW9rt5g2NmzjGEKS2E,Mae Stephens,142851,['singer-songwriter pop'],67
4O19i2jHEjPyz17BeiwbDp,O SIDE MAFIA,244664,['pinoy drill'],62
3R80OE4RViOWbnuvqh0j8a,thuy,268415,"['bedroom r&b', 'chill r&b']",64
5069JTmv5ZDyPeZaCCXiCg,wave to earth,1093677,['korean city pop'],74
3X0zRsFy2Mbq10BTmhLjun,Teys,11028,[],56
52D0Fi29GcObaFnweqsV6d,Sassa Gurl,29191,[],53
1YRqgFNXqRyMDRr8ClS1NL,Kaliii,224976,"['rap', 'viral rap']",66
1UA8gmDdRTIn1SIswEIAXg,Yno,25832,[],51
14AlQdTUuzYESzQYKU6QIE,Nateman,103555,['pinoy drill'],55
3d0hhzHPK0jA5mKTeFIZc5,Realest Cram,88856,[],62
5I3uAFbAOhuVSKdrcG5mgy,Sugarfree,865472,"['opm', 'pinoy rock']",54
6EigliA66uumHSob7cOG1y,Jed Baruelo,15556,[],58
1bvOB4esBO2VFoCnaEheBO,DĖMI,33442,[],61
57yOAX6apIrclpBG736Uy2,CK YG,72885,"['pinoy hip hop', 'tagalog rap']",61
6AvnL2gWjNYs1hRVJx4huK,Maki,32368,[],59
43mQpC11b5yKRPDURZOC76,Baby Blood,46496,[],52
0lPbEIq95kQF2Xlbbp0y4B,Sica,59135,"['pinoy hip hop', 'tagalog rap']",56
0GFan310xKLCUaxx8hcthQ,NOHESI,9148,[],48
7F1iAHRYxR3MY7yAEuFqgL,JIHYO,389555,[],65
3IIpbS5XHnLSdXTP4c1YN2,фрози,47687,[],63
5xRllYZrqUU5by4KMyz9cY,Healy After Dark,23547,[],50
4zpGxqF6oI1h3f6Md2v42T,Hev Abi,105383,[],65
3nzuTlht25poVMvBz8bOne,Adriana Venti,1373,[],37
2WzWSpOB41g3gb78Raj6RK,gins&melodies,29641,[],56
62CyDMdOyI53kBCXfplnZy,Arthur Miguel,69,[],24
7IECoRDgYFidTg3vhiL0sC,Tu$ Brother$,59193,"['pinoy drill', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",58
292Oy1KXnsfQVwobYewyHR,OURGRND,708,[],47
4CUQubNxrznvOLWuWDxsuN,E.J,7283,[],49
2uYWxilOVlUdk4oV9DvwqK,Mitski,5342600,"['brooklyn indie', 'pov: indie']",82
2KdFoq4IBXMzfia4ZCLDIs,TONEEJAY,44067,['pinoy indie'],48
3SozjO3Lat463tQICI9LcE,Tyla,143731,[],70
47mIJdHORyRerp4os813jD,League of Legends,1687910,"['speedrun', 'video game music']",77
7uMDnSZyUYNBPLhPMNuaM2,Kenya Grace,298389,['singer-songwriter pop'],77
6U3ybJ9UHNKEdsH7ktGBZ7,JID,1355504,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",76
